,Florida,California,Texas,New York,Virginia,Arizona,Massachusetts,Utah,the District of Columbia,Washington,Colorado,Michigan,Connecticut,New Jersey,Nevada,Pennsylvania,Missouri,Maine,South Carolina,Maryland,North Carolina,Minnesota,Indiana,Georgia,Illinois,New Hampshire,Iowa,Hawaii,Idaho,Tennessee,New Mexico,Mississippi,Ohio,Kansas,Oregon,Montana,Alabama,West Virginia,Vermont,Wisconsin,Rhode Island,North Dakota,Louisiana,Wyoming,Arkansas,Oklahoma,Kentucky,Alaska,Nebraska,Delaware,South Dakota
2009-01-01,176379.13381167178,322890.6123504957,139930.79188580546,267212.1098159983,230682.40429150744,190052.98892772058,310321.78778224014,225548.04131457314,366463.54693350336,284106.35925377096,224002.5071840979,114343.52157521997,270789.6960673589,321707.4389190814,202964.36275005076,162555.13425822582,133483.35535827323,188350.05896097457,157071.31533554674,288588.78335191746,166776.33910418893,179693.2341246578,114486.95879039871,155561.15579019467,181425.7989428368,223988.93388465964,118456.91545960453,441950.82099854853,187106.47480359883,145254.18310795582,182456.23016298108,120126.4523669962,119506.87429591887,117279.04581139015,245682.65160437857,187905.36290368997,132426.9637275558,102155.98663760403,213726.69538590428,164994.43036354662,244233.43548385423,158800.30544014648,161203.51919614818,198760.01483099742,122830.3137120292,111191.67294758152,113343.50147574232,243640.38496153057,124802.50426606601,254539.00506099974,144145.41356062234
2009-02-01,173021.7848996525,317978.4411976134,139668.00583493977,265909.8178567752,229088.540108543,186549.64425805522,308302.98341047537,223305.31428691882,366568.7503410207,281453.7156721069,223540.03998632476,112322.10693617299,269641.66470143077,319921.09926069545,197799.2055415317,162087.79869362296,133058.29368804276,187302.1469618983,156148.13113956255,285279.3129718199,166165.65428198443,178248.88252819763,114183.06716546556,153888.59920904905,179255.5857035752,222966.52026749044,118252.56842287857,438489.69063590403,184957.86075201756,144859.06080671973,181802.24915726788,119809.83847937336,118706.7246523075,117052.06915381439,243432.20651499173,187537.00238070812,131938.2479372508,102309.63044836826,213631.94436260444,163965.25360751062,241075.89987345765,158810.00327956764,161106.25642370345,198654.28494494432,122376.4664610175,110944.73982428928,113311.58311250649,243815.31122867076,124504.76702847415,253182.00088769244,144187.00113190676
2009-03-01,169865.53586101,313909.959470765,139560.17796413726,264755.42107077147,227526.91866567545,183408.56612454378,306239.3995548796,221049.15027767385,366453.9052021531,278675.32514628774,223226.57042128977,110362.66954775529,268278.3051044577,318197.0628943673,192735.5420437164,161856.91280578516,132735.95729501868,186224.7869434713,155386.94778764175,281850.5849596616,165682.2036614375,176581.26112394035,114009.63884455273,152384.5352536092,177139.81633222205,222082.13197675356,118073.48651917698,435173.38485326077,182743.77711413533,144477.89540457053,180626.33051103403,119544.80812291334,117983.06796731654,116958.60010523647,241180.1540467043,187197.51258813412,131460.92044832036,102488.70363028433,213492.65394333712,163101.44774364564,237998.6353829324,158767.86570541956,161077.91015330228,198273.8248686785,121894.74519133255,110763.87436859764,113260.61468234216,244146.19146292596,124682.40529023182,251712.02977008637,144110.1339117854
2009-04-01,166722.85673569722,310086.9660715762,139543.54051165187,263772.32893888647,226132.85125237904,180231.96230345053,304441.19093129056,219280.04470942903,364595.2100771137,275068.857373694,222987.68121829597,108679.0705284656,266966.10984484985,315987.8386243722,187710.04836877153,161717.85371273794,132418.54241812616,185275.60444413722,154671.26524160363,278366.55332966754,165186.60099186437,175039.32762344912,113867.3045517066,150785.85198620227,175801.9829681176,220539.23681927996,117968.62059993169,431617.18804990733,180499.62983745223,143969.2002962346,179534.34927462472,119364.92268244525,117473.2814163762,117118.91736147467,238618.90668112657,186797.64648751006,130860.00081396995,102405.91217554746,213228.37369280378,162880.34453189434,235625.28545194623,158558.5837464539,161246.1145507873,197688.5723288845,121410.2803463268,110627.92895836003,113167.76986954019,244358.20282176105,124946.71181749325,250309.3970970294,143789.74582694063
2009-05-01,163682.56254807362,306382.35886178864,139543.3534449251,262868.7398957009,224947.03097980833,176662.37976557718,303223.0701016316,217459.9999635427,361765.4912090686,271670.1597399081,222689.9434756192,107201.41422455687,264969.06888388214,313631.56300094747,181869.64632385396,161475.97465652414,132015.49242777194,183576.8557484271,153852.17291042118,275100.27479475853,164536.02902446222,173817.6366657775,113744.90904109324,149117.95368408496,174216.40325599312,218895.95136142778,117906.73566945984,427926.27170116623,178363.36275167356,143301.89291322444,178503.27741077848,119153.2716805769,117113.54944911192,117313.3426525886,236197.18111147048,186407.81500906474,130267.81553998758,102212.83321028757,213022.26549541112,162483.25088952226,233548.9555927471,158214.58267415545,161320.703275868,197269.16439583246,121021.41413881093,110674.59623523819,112997.72349274083,244027.98032586274,125328.08971565824,248651.2879725165,143432.5542294946
2009-06-01,160790.4644103828,303144.78355407825,139519.0831749801,261887.46727324813,223860.61935149366,173630.07444656306,302438.4853356778,215668.81016118207,359663.7689914994,268674.1569927542,222347.91495875214,105849.21756900167,262942.46190352057,311252.79700785753,175767.14353767328,161144.1800670669,131467.99255789298,182029.91890149273,152847.68668713074,272616.3752446324,163800.012987712,173018.67820812404,113634.49164766654,147520.1975384508,172951.12238347085,217550.19661197418,117807.19080691587,423446.01405982673,176483.3148808315,142607.31268961288,178342.12531916425,118865.27093888931,116797.68535458477,117533.57565392119,233755.85480187056,185797.12890171297,129648.3356531543,101987.41103920787,212685.76988828785,162049.89256255853,231873.58954393258,157816.3913633373,161379.03135586556,196999.839101168,120741.03378775834,110801.33028467272,112814.176807092,243605.91471011002,125508.43982883556,247150.3164813864,143061.68235544735
2009-07-01,158315.88402846226,300743.8033532821,139530.03807807327,260870.45688422516,222897.33126142237,171082.661721669,301871.73634300655,213932.43167861504,357370.77573580324,266490.27509126277,221845.03288396914,104713.05475977117,260806.06072614877,309076.913996269,169780.3914761997,160781.25033545462,130843.91105726181,180447.82716446687,151916.18289166942,270392.88532242575,163070.5409757801,172451.11427466772,113419.07762480287,146170.03128932064,171709.30784941965,216501.66790533648,117727.10391286544,419066.98449721816,174690.29041834304,141947.07853101427,177964.71498152762,118602.18499452442,116420.36721888771,117674.69826338948,231338.79430845764,185064.9153544455,129056.04665451059,101727.42284033196,212059.1722112101,161455.75585785237,230233.88138068476,157541.94299018077,161280.99196419748,196754.43743934532,120468.58261663928,110942.39980237371,112602.1486896632,243148.2784395509,125639.95575488004,245855.54917351424,142633.20351314577
2009-08-01,156035.97157299088,298737.0971663503,139413.23256257005,259772.645162939,221899.60658327144,168760.48077962574,301345.0721087084,212273.0289293785,355398.6467294405,264581.4965919966,221353.58015524942,103622.13067552906,259253.19289517534,307198.33131955477,164991.31111354398,160354.42030498924,130289.94027177418,179638.98775262223,151172.69461210887,268476.95207575435,162245.1660836409,171984.72458809562,113156.98634460224,145018.47792941474,170584.11096037846,215570.78614285798,117627.09564688633,415698.93194306386,172903.68221640997,141414.67039457845,177695.20063956385,118267.03340685698,116011.78505777009,117758.25074685692,229315.31776547575,184206.24835815807,128442.05856338765,101522.13843306476,211093.71357766722,160974.24792667755,228921.25231726447,157721.9147768514,161068.63423954987,196216.4657977162,120129.91045199051,111083.0075582794,112404.19542664337,242743.54251808277,125712.36722922647,245007.60136479084,142225.7154414742
2009-09-01,153948.58378651805,297165.2596386178,139259.10992238388,258847.98869670485,220921.63319842608,166608.84402701052,301006.78301422903,210693.16560286973,353079.5923661555,263000.0467049941,220939.57872971936,102660.94509069789,257929.7523753154,305621.12978565897,161268.77394757536,159951.10455014676,129775.93744757911,178973.62106283443,150516.4597948193,266264.7909512807,161492.55265804223,171404.1344323475,112876.66070166994,143934.54807505902,169048.14252068568,214546.4063149558,117526.6920842883,411743.1379725218,170991.85460677076,140974.9027737292,176935.4441819583,117895.19146180601,115634.37820979887,117707.95078184793,227850.03904910837,183325.9228549161,127856.27265596535,100870.19773672636,210162.5933946072,160449.4493479786,228063.3742083547,158144.02102014283,160803.72876146366,195569.72228147349,119730.58587253251,111192.6220373492,112189.75129199646,242353.4239515181,125905.55142011929,244293.86604731836,141811.49099765602
2009-10-01,152182.62630349785,296327.35929555184,139054.4780857669,258132.52242162995,220040.50215480247,164317.89879980672,300737.37147561146,209270.99197793318,350654.665690172,261946.0930638061,220721.0270223221,101589.52362533576,256882.60790235084,304468.3389139024,158789.1510122305,159676.09858537922,129383.22893839494,178356.69526530767,149910.62655208257,264417.64904451,160865.07128318597,170682.44333404762,112628.70176870213,142861.0050131064,167552.95860419283,213642.7117331825,117415.39477914402,407309.72199529596,169288.60629926433,140639.88130488386,176721.7629730391,117465.56487891055,115363.22271869286,117671.53467142904,226850.49051779986,182714.92154176472,127370.18978437391,100097.43616020854,209486.3154988604,159926.61677508662,227583.67846328378,158529.949529239,160528.08311372064,194902.5374851618,119352.18224232674,111225.80339108295,112031.97467396669,241969.4123741353,126239.30135647579,243681.40733177724,141481.31932069882
2009-11-01,151005.19442874248,297152.83019856486,139097.39371590153,257675.30063088727,219539.99509813718,163324.53857037067,300774.1811111791,208254.75623978174,349683.63499684323,261418.70337389185,220740.3104989058,100648.13988362251,255542.43125744016,303697.66824950726,156923.39164325487,159620.34152195253,129250.70617725952,177677.75022950504,149447.67838861488,262959.41464345343,160441.93319352352,169939.81849741685,112484.78983792271,141906.8656318133,166091.78215627585,213073.08451709824,117330.11876233043,403297.85592610907,167854.824556101,140352.5834182297,176380.33371922933,117108.18972625036,115093.43844177923,117606.0773331864,226033.92907225798,182181.26723012177,126974.87897936271,99212.53310340976,208963.72833595006,159362.61258133248,227611.1796646363,158468.9390910333,160427.6503147698,194195.0114575785,119143.04983037122,111344.94811488985,111922.8748926504,241944.0190275406,126542.87579608835,243015.5800699588,141198.2741130054
2009-12-01,150110.36067282522,299042.2299653596,139222.93649497724,257368.54560586112,219448.81643935412,163044.85436857145,301324.1710550569,207516.93192815586,350688.5941135529,261067.61737455055,220939.54685634875,99802.46042796632,254255.130478263,303389.79448593664,155113.57475820128,159706.9214725509,129334.5646803128,177263.65531232514,149158.98214147708,261975.77155232956,160040.46217471422,169501.36181593605,112422.13454113244,141146.2057396071,165345.0708918104,212802.31538350353,117267.35196274669,402183.612255173,166995.98413516048,140144.6563585703,176053.87925794962,116828.40127303598,114864.06529332466,117538.94606702558,225387.90212244377,181696.5593286401,126651.39122918244,98759.94357755635,208588.42061946495,158900.29841069106,227729.61699832918,158289.10823198553,160234.94730982662,193677.630612492,119067.07643399248,111468.8001324121,111908.98261021958,242242.1691836069,126933.94554301268,242238.3948711248,141100.33609655642
2010-01-01,149421.51843574262,300961.20098731766,139283.92794233988,257144.82449755675,219742.91844079958,162966.67973574498,302379.68264100916,206793.4805821133,352478.60463229875,260111.43194718435,221439.56875922115,99258.35906858138,253014.59418474845,303315.3154896106,154053.96210077652,159953.55871778552,129375.17477439037,176986.11305595379,149018.38388397332,261429.46666065024,159671.0105601112,169296.47685931987,112355.0545242233,140438.2655795813,164616.15669529888,212785.8553903754,117269.83280866941,403126.8121965521,165957.61188194144,140043.79872128452,175839.7825627102,116668.79941141357,114644.59729651299,117436.35999471474,224765.76433155328,180981.3398697474,126452.28332565531,98571.4193972957,208290.95215980406,158785.1954392892,228617.8952311929,158204.91034689068,160215.49409191217,193345.22507396378,119156.62390454307,111656.58634051436,111888.8212356807,242960.9792547282,127389.0571985145,241700.95190952605,141179.09707844214
2010-02-01,148821.6688124597,301762.88760442735,139270.2784017455,257126.60734896804,220090.82694944018,162118.84317758493,303749.86671611643,206113.36926512897,353091.0727729147,259018.54615836428,222025.72785791697,98739.75024651583,252376.06074532424,303390.1481601762,153154.70156478017,160297.4255503416,129212.24981126224,176934.15400211327,148834.55764087554,260808.16983974024,159268.6210844631,169370.99962449117,112366.24591564666,139828.96393569346,164277.95029980165,212615.8287639432,117341.56139269791,406156.682444592,165183.09843764312,139979.55587984843,175836.06147173452,116596.36331831165,114593.13814426852,117281.13641520527,224273.62615632056,180311.803557046,126310.08926165802,98582.88197857002,208171.87523610448,158981.1280882946,229613.58397623306,158099.61288116724,160252.1443812908,193285.1216598656,119260.23826824332,111805.9535784071,111867.52855863752,243226.8218959072,127818.6277887647,241481.22798435544,141251.73855318775
2010-03-01,148413.05597494927,302787.18532895646,139295.40971453217,257203.9147417801,220460.9662973551,161058.14105989787,304891.71988332155,205529.84037999564,352779.28619380033,257963.9566000855,222540.60103899273,98410.95908093241,252361.07753698167,303330.77406918776,152371.66600615988,160775.3578169275,129151.0083963501,177313.49729666524,148583.91039644423,260368.1929553482,158947.12273977822,169805.08471213165,112382.78824614368,139339.62647639288,163481.4906564491,212231.24408927947,117556.51946838456,408180.37966306723,164195.54536736073,140002.59629694655,176093.17158244853,116513.45159135561,114568.49942163122,117319.29923152679,224130.770949477,179949.67418027695,126041.72911612816,98804.54971735751,208302.0149447273,159341.19681732656,230721.04071049535,157824.0297396883,160488.98382852168,193290.19654593428,119394.7672961919,112033.28477909458,111916.0343291367,243440.98128630253,127976.64895823022,241468.73434072445,141369.37909966233
